2022-04-28 09:22:34 [XNIO-1 task-5] INFO  c.f.f.listener.UserActionListener - <0><1519487200676143104> user doLogout, useId:sys_user:1, token:eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJsb2dpbklkIjoic3lzX3VzZXI6MSIsInJuIjoiZmZINnJnUGdvd0dXcFFPbTE0aUs3bzNRWHlETWJqdm0ifQ.W8EDTxq-Lnc65aDG_zRPXWKb3KmbMlw6Yt9KdXaRfOQ
2022-04-28 10:20:04 [schedule-pool-8] INFO  c.f.s.s.i.SysLogininforServiceImpl - <0><1519499910474227712> [127.0.0.1]内网IP[ry][Success][登录成功]
2022-04-28 10:22:07 [XNIO-1 task-5] INFO  c.f.f.listener.UserActionListener - <0><1519502188056797184> user doLogout, useId:sys_user:2, token:eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJsb2dpbklkIjoic3lzX3VzZXI6MiIsInJuIjoiTTZ0dlhGeWg5YkFIN2ZBdHNkeEliNEhCckMzeFN1VVMifQ.uXbK87_aO_w6I0hZSuNx_3o96j-0taYIAE6WuFuRNIc
2022-04-28 10:22:13 [XNIO-1 task-5] INFO  c.f.f.listener.UserActionListener - <0><1519502214791290880> user doLogin, useId:sys_user:1, token:eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJsb2dpbklkIjoic3lzX3VzZXI6MSIsInJuIjoiZ2pNUUdzclU3SkoxNEhvRExBcUpYNk92dExRbEEwdWgifQ.aGFcdk4xj70JIMpxB4dO1RnIV5KvYuoU5XhuZAlpVkY
2022-04-28 10:22:13 [schedule-pool-1] INFO  c.f.s.s.i.SysLogininforServiceImpl - <0><1519325158111567872> [127.0.0.1]内网IP[admin][Success][登录成功]
2022-04-28 10:29:59 [XNIO-1 task-1] INFO  c.f.f.listener.UserActionListener - <0><1519504167525015552> user doLogout, useId:sys_user:1, token:eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJsb2dpbklkIjoic3lzX3VzZXI6MSIsInJuIjoiZ2pNUUdzclU3SkoxNEhvRExBcUpYNk92dExRbEEwdWgifQ.aGFcdk4xj70JIMpxB4dO1RnIV5KvYuoU5XhuZAlpVkY
2022-04-28 10:30:05 [XNIO-1 task-1] INFO  c.f.f.listener.UserActionListener - <0><1519504195001901056> user doLogin, useId:sys_user:2, token:eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJsb2dpbklkIjoic3lzX3VzZXI6MiIsInJuIjoiWjZEdldKa3NWQU9JUmZqZXpWb2lYUVJnT1RvRXBYWmsifQ.RA9oLqZPtZUw6Hbh3ms58f0rDbG662Km9bdhpABY7wM
2022-04-28 10:30:05 [schedule-pool-3] INFO  c.f.s.s.i.SysLogininforServiceImpl - <0><1519498394757619712> [127.0.0.1]内网IP[ry][Success][登录成功]
2022-04-28 10:34:25 [XNIO-1 task-3] INFO  c.f.f.listener.UserActionListener - <0><1519505285697101824> user doLogout, useId:sys_user:2, token:eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJsb2dpbklkIjoic3lzX3VzZXI6MiIsInJuIjoiWjZEdldKa3NWQU9JUmZqZXpWb2lYUVJnT1RvRXBYWmsifQ.RA9oLqZPtZUw6Hbh3ms58f0rDbG662Km9bdhpABY7wM
2022-04-28 10:34:31 [XNIO-1 task-3] INFO  c.f.f.listener.UserActionListener - <0><1519505308027576320> user doLogin, useId:sys_user:1, token:eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJsb2dpbklkIjoic3lzX3VzZXI6MSIsInJuIjoiNGI1NU9GUDQzSGFhc1pReWlQUGJzV0tXU3JTdmVyYnUifQ.Ap3P9lGppOINvgzmIWTRtNkWidsTS2pFDh7X7MkbCmw
2022-04-28 10:34:31 [schedule-pool-7] INFO  c.f.s.s.i.SysLogininforServiceImpl - <0><1519499831327711232> [127.0.0.1]内网IP[admin][Success][登录成功]
2022-04-28 11:21:32 [XNIO-1 task-5] INFO  c.f.f.listener.UserActionListener - <0><1519517143254556672> user doLogout, useId:sys_user:1, token:eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJsb2dpbklkIjoic3lzX3VzZXI6MSIsInJuIjoiNGI1NU9GUDQzSGFhc1pReWlQUGJzV0tXU3JTdmVyYnUifQ.Ap3P9lGppOINvgzmIWTRtNkWidsTS2pFDh7X7MkbCmw
2022-04-28 11:21:39 [XNIO-1 task-5] INFO  c.f.f.listener.UserActionListener - <0><1519517169791918080> user doLogin, useId:sys_user:1519513880341897217, token:eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJsb2dpbklkIjoic3lzX3VzZXI6MTUxOTUxMzg4MDM0MTg5NzIxNyIsInJuIjoiekZTc2NaQVRTbVBDZWlsR09lVEFqRDhSUVBTQWlXRU8ifQ.3aOF_n5Q9y5hT3k8Z4YwWWvJ3Fyky1sqRZErMI9NCtU
2022-04-28 11:21:39 [schedule-pool-8] INFO  c.f.s.s.i.SysLogininforServiceImpl - <0><1519499910474227712> [127.0.0.1]内网IP[fzshuai][Success][登录成功]
2022-04-28 11:22:06 [XNIO-1 task-1] INFO  c.f.f.listener.UserActionListener - <0><1519517282195070976> user doLogout, useId:sys_user:1519513880341897217, token:eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJsb2dpbklkIjoic3lzX3VzZXI6MTUxOTUxMzg4MDM0MTg5NzIxNyIsInJuIjoiekZTc2NaQVRTbVBDZWlsR09lVEFqRDhSUVBTQWlXRU8ifQ.3aOF_n5Q9y5hT3k8Z4YwWWvJ3Fyky1sqRZErMI9NCtU
2022-04-28 11:22:11 [XNIO-1 task-1] INFO  c.f.f.listener.UserActionListener - <0><1519517303439220736> user doLogin, useId:sys_user:1, token:eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJsb2dpbklkIjoic3lzX3VzZXI6MSIsInJuIjoiQjFpWFBBdlRpTXRhNVp6WFhidk9kMWVqdWRKQmVGdHgifQ.kwHYOLzc8JiTSv_g5-bIXUOYqxpXPaXyzjGZWfmh7TQ
2022-04-28 11:22:11 [schedule-pool-1] INFO  c.f.s.s.i.SysLogininforServiceImpl - <0><1519325158111567872> [127.0.0.1]内网IP[admin][Success][登录成功]
2022-04-28 12:26:48 [XNIO-1 task-3] INFO  c.f.f.listener.UserActionListener - <0><1519533565770850304> user doLogout, useId:sys_user:1, token:eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJsb2dpbklkIjoic3lzX3VzZXI6MSIsInJuIjoiQjFpWFBBdlRpTXRhNVp6WFhidk9kMWVqdWRKQmVGdHgifQ.kwHYOLzc8JiTSv_g5-bIXUOYqxpXPaXyzjGZWfmh7TQ
2022-04-28 12:27:57 [XNIO-1 task-3] INFO  c.f.f.listener.UserActionListener - <0><1519533856905879552> user doLogin, useId:sys_user:1, token:eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJsb2dpbklkIjoic3lzX3VzZXI6MSIsInJuIjoiQ2hCOVlJUWpvekV4SW54em54emU0UmVtS0Q5RUlaNWoifQ.NUfFrrJpL6mdUfvCtjBr2T7GxU3YlKU_ac2aiSgdoi4
2022-04-28 12:27:57 [schedule-pool-5] INFO  c.f.s.s.i.SysLogininforServiceImpl - <0><1519499098524082176> [127.0.0.1]内网IP[admin][Success][登录成功]
2022-04-28 14:46:38 [SpringApplicationShutdownHook] INFO  io.undertow - stopping server: Undertow - 2.2.16.Final
2022-04-28 14:46:38 [SpringApplicationShutdownHook] INFO  io.undertow.servlet - Destroying Spring FrameworkServlet 'dispatcherServlet'
2022-04-28 14:46:39 [SpringApplicationShutdownHook] INFO  c.f.f.manager.ShutdownManager - ====关闭后台任务任务线程池====
2022-04-28 14:46:39 [SpringApplicationShutdownHook] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource start closing ....
2022-04-28 14:46:39 [SpringApplicationShutdownHook] INFO  c.alibaba.druid.pool.DruidDataSource - {dataSource-0} closing ...
2022-04-28 14:46:39 [SpringApplicationShutdownHook] INFO  c.alibaba.druid.pool.DruidDataSource - {dataSource-1} closing ...
2022-04-28 14:46:39 [SpringApplicationShutdownHook] INFO  c.alibaba.druid.pool.DruidDataSource - {dataSource-1} closed
2022-04-28 14:46:39 [SpringApplicationShutdownHook] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource all closed success,bye
2022-04-28 14:46:53 [main] INFO  com.fzshuai.OloasApplication - Starting OloasApplication using Java 1.8.0_311 on FZSHUAI with PID 30516 (F:\Idea Project\oloas-back\oloas-admin\target\classes started by fzshuai in F:\Idea Project\oloas-back)
2022-04-28 14:46:53 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 6.2.2.Final
2022-04-28 14:46:53 [main] INFO  com.fzshuai.OloasApplication - The following 1 profile is active: "dev"
2022-04-28 14:46:56 [main] INFO  org.redisson.Version - Redisson 3.16.8
2022-04-28 14:46:56 [redisson-netty-2-1] INFO  o.r.c.pool.MasterConnectionPool - 8 connections initialized for 192.168.75.128/192.168.75.128:6379
2022-04-28 14:46:56 [redisson-netty-2-3] INFO  o.r.c.p.MasterPubSubConnectionPool - 1 connections initialized for 192.168.75.128/192.168.75.128:6379
2022-04-28 14:46:57 [main] INFO  c.f.framework.config.RedisConfig - 初始化 redis 配置
2022-04-28 14:46:57 [main] INFO  io.undertow.servlet - Initializing Spring embedded WebApplicationContext
2022-04-28 14:46:57 [main] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource detect P6SPY plugin and enabled it
2022-04-28 14:46:58 [main] INFO  c.alibaba.druid.pool.DruidDataSource - {dataSource-1,master} inited
2022-04-28 14:46:58 [main] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource - add a datasource named [slave] success
2022-04-28 14:46:58 [main] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource - add a datasource named [master] success
2022-04-28 14:46:58 [main] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource initial loaded [2] datasource,primary datasource named [master]
2022-04-28 14:47:01 [main] INFO  com.fzshuai.OloasApplication - Starting OloasApplication using Java 1.8.0_311 on FZSHUAI with PID 26388 (F:\Idea Project\oloas-back\oloas-admin\target\classes started by fzshuai in F:\Idea Project\oloas-back)
2022-04-28 14:47:01 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 6.2.2.Final
2022-04-28 14:47:01 [main] INFO  com.fzshuai.OloasApplication - The following 1 profile is active: "dev"
2022-04-28 14:47:03 [main] INFO  org.redisson.Version - Redisson 3.16.8
2022-04-28 14:47:04 [redisson-netty-2-4] INFO  o.r.c.pool.MasterConnectionPool - 8 connections initialized for 192.168.75.128/192.168.75.128:6379
2022-04-28 14:47:04 [redisson-netty-2-3] INFO  o.r.c.p.MasterPubSubConnectionPool - 1 connections initialized for 192.168.75.128/192.168.75.128:6379
2022-04-28 14:47:04 [main] INFO  c.f.framework.config.RedisConfig - 初始化 redis 配置
2022-04-28 14:47:04 [main] INFO  io.undertow.servlet - Initializing Spring embedded WebApplicationContext
2022-04-28 14:47:04 [main] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource detect P6SPY plugin and enabled it
2022-04-28 14:47:05 [main] INFO  c.alibaba.druid.pool.DruidDataSource - {dataSource-1,master} inited
2022-04-28 14:47:05 [main] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource - add a datasource named [slave] success
2022-04-28 14:47:05 [main] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource - add a datasource named [master] success
2022-04-28 14:47:05 [main] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource initial loaded [2] datasource,primary datasource named [master]
2022-04-28 14:47:30 [main] INFO  com.fzshuai.OloasApplication - Starting OloasApplication using Java 1.8.0_311 on FZSHUAI with PID 31080 (F:\Idea Project\oloas-back\oloas-admin\target\classes started by fzshuai in F:\Idea Project\oloas-back)
2022-04-28 14:47:30 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 6.2.2.Final
2022-04-28 14:47:30 [main] INFO  com.fzshuai.OloasApplication - The following 1 profile is active: "dev"
2022-04-28 14:47:32 [main] INFO  org.redisson.Version - Redisson 3.16.8
2022-04-28 14:47:32 [redisson-netty-2-1] INFO  o.r.c.pool.MasterConnectionPool - 8 connections initialized for 192.168.75.128/192.168.75.128:6379
2022-04-28 14:47:32 [redisson-netty-2-3] INFO  o.r.c.p.MasterPubSubConnectionPool - 1 connections initialized for 192.168.75.128/192.168.75.128:6379
2022-04-28 14:47:32 [main] INFO  c.f.framework.config.RedisConfig - 初始化 redis 配置
2022-04-28 14:47:33 [main] INFO  io.undertow.servlet - Initializing Spring embedded WebApplicationContext
2022-04-28 14:47:33 [main] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource detect P6SPY plugin and enabled it
2022-04-28 14:47:34 [main] INFO  c.alibaba.druid.pool.DruidDataSource - {dataSource-1,master} inited
2022-04-28 14:47:34 [main] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource - add a datasource named [slave] success
2022-04-28 14:47:34 [main] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource - add a datasource named [master] success
2022-04-28 14:47:34 [main] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource initial loaded [2] datasource,primary datasource named [master]
2022-04-28 14:47:35 [main] INFO  o.f.s.b.e.EventRegistryAutoConfiguration - No deployment resources were found for autodeployment
2022-04-28 14:47:35 [main] INFO  c.f.framework.config.JacksonConfig - 初始化 jackson 配置
2022-04-28 14:47:35 [main] INFO  o.f.s.b.ProcessEngineAutoConfiguration - No deployment resources were found for autodeployment
2022-04-28 14:47:35 [main] INFO  o.f.s.SpringProcessEngineConfiguration - Found 1 Engine Configurators in total:
2022-04-28 14:47:35 [main] INFO  o.f.s.SpringProcessEngineConfiguration - class org.flowable.eventregistry.spring.configurator.SpringEventRegistryConfigurator (priority:100000)
2022-04-28 14:47:35 [main] INFO  o.f.s.SpringProcessEngineConfiguration - Executing beforeInit() of class org.flowable.eventregistry.spring.configurator.SpringEventRegistryConfigurator (priority:100000)
2022-04-28 14:47:36 [main] INFO  o.f.s.SpringProcessEngineConfiguration - Executing configure() of class org.flowable.eventregistry.spring.configurator.SpringEventRegistryConfigurator (priority:100000)
2022-04-28 14:47:37 [main] INFO  liquibase.lockservice - Successfully acquired change log lock
2022-04-28 14:47:37 [main] INFO  liquibase.changelog - Reading from oloas_fzs.FLW_EV_DATABASECHANGELOG
2022-04-28 14:47:37 [main] INFO  liquibase.lockservice - Successfully released change log lock
2022-04-28 14:47:37 [main] INFO  o.f.e.impl.EventRegistryEngineImpl - EventRegistryEngine default created
2022-04-28 14:47:37 [main] INFO  o.f.engine.impl.ProcessEngineImpl - ProcessEngine default created
2022-04-28 14:47:37 [main] INFO  o.f.e.impl.cmd.ValidateV5EntitiesCmd - Total of v5 deployments found: 0
2022-04-28 14:47:39 [main] INFO  io.undertow - starting server: Undertow - 2.2.16.Final
2022-04-28 14:47:39 [main] INFO  org.xnio - XNIO version 3.8.6.Final
2022-04-28 14:47:39 [main] INFO  org.xnio.nio - XNIO NIO Implementation Version 3.8.6.Final
2022-04-28 14:47:39 [main] INFO  org.jboss.threads - JBoss Threads version 3.1.0.Final
2022-04-28 14:47:39 [main] INFO  com.fzshuai.OloasApplication - Started OloasApplication in 10.206 seconds (JVM running for 11.157)
2022-04-28 14:47:39 [main] INFO  c.f.s.s.impl.SysOssConfigServiceImpl - 发布刷新OSS配置 => minio
2022-04-28 14:47:39 [main] INFO  c.f.s.s.impl.SysOssConfigServiceImpl - 发布刷新OSS配置 => qiniu
2022-04-28 14:47:39 [main] INFO  c.f.s.s.impl.SysOssConfigServiceImpl - 发布刷新OSS配置 => aliyun
2022-04-28 14:47:39 [main] INFO  c.f.s.s.impl.SysOssConfigServiceImpl - 发布刷新OSS配置 => qcloud
2022-04-28 14:47:39 [main] INFO  com.fzshuai.oss.factory.OssFactory - 初始化OSS工厂
2022-04-28 14:47:39 [main] INFO  c.f.s.runner.SystemApplicationRunner - 初始化OSS配置成功
2022-04-28 14:47:40 [main] INFO  c.f.s.runner.SystemApplicationRunner - 加载参数缓存数据成功
2022-04-28 14:47:40 [main] INFO  c.f.s.runner.SystemApplicationRunner - 加载字典缓存数据成功
2022-04-28 14:47:40 [RMI TCP Connection(2)-172.36.137.210] INFO  io.undertow.servlet - Initializing Spring DispatcherServlet 'dispatcherServlet'
2022-04-28 14:51:21 [SpringApplicationShutdownHook] INFO  io.undertow - stopping server: Undertow - 2.2.16.Final
2022-04-28 14:51:21 [SpringApplicationShutdownHook] INFO  io.undertow.servlet - Destroying Spring FrameworkServlet 'dispatcherServlet'
2022-04-28 14:51:21 [SpringApplicationShutdownHook] INFO  c.f.f.manager.ShutdownManager - ====关闭后台任务任务线程池====
2022-04-28 14:51:21 [SpringApplicationShutdownHook] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource start closing ....
2022-04-28 14:51:21 [SpringApplicationShutdownHook] INFO  c.alibaba.druid.pool.DruidDataSource - {dataSource-0} closing ...
2022-04-28 14:51:21 [SpringApplicationShutdownHook] INFO  c.alibaba.druid.pool.DruidDataSource - {dataSource-1} closing ...
2022-04-28 14:51:21 [SpringApplicationShutdownHook] INFO  c.alibaba.druid.pool.DruidDataSource - {dataSource-1} closed
2022-04-28 14:51:21 [SpringApplicationShutdownHook] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource all closed success,bye
2022-04-28 14:51:26 [main] INFO  com.fzshuai.OloasApplication - Starting OloasApplication using Java 1.8.0_311 on FZSHUAI with PID 30360 (F:\Idea Project\oloas-back\oloas-admin\target\classes started by fzshuai in F:\Idea Project\oloas-back)
2022-04-28 14:51:26 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 6.2.2.Final
2022-04-28 14:51:26 [main] INFO  com.fzshuai.OloasApplication - The following 1 profile is active: "dev"
2022-04-28 14:51:28 [main] INFO  org.redisson.Version - Redisson 3.16.8
2022-04-28 14:51:28 [redisson-netty-2-3] INFO  o.r.c.pool.MasterConnectionPool - 8 connections initialized for 192.168.75.128/192.168.75.128:6379
2022-04-28 14:51:28 [redisson-netty-2-3] INFO  o.r.c.p.MasterPubSubConnectionPool - 1 connections initialized for 192.168.75.128/192.168.75.128:6379
2022-04-28 14:51:29 [main] INFO  c.f.framework.config.RedisConfig - 初始化 redis 配置
2022-04-28 14:51:29 [main] INFO  io.undertow.servlet - Initializing Spring embedded WebApplicationContext
2022-04-28 14:51:29 [main] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource detect P6SPY plugin and enabled it
2022-04-28 14:51:30 [main] INFO  c.alibaba.druid.pool.DruidDataSource - {dataSource-1,master} inited
2022-04-28 14:51:30 [main] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource - add a datasource named [slave] success
2022-04-28 14:51:30 [main] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource - add a datasource named [master] success
2022-04-28 14:51:30 [main] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource initial loaded [2] datasource,primary datasource named [master]
2022-04-28 14:51:31 [main] INFO  o.f.s.b.e.EventRegistryAutoConfiguration - No deployment resources were found for autodeployment
2022-04-28 14:51:31 [main] INFO  c.f.framework.config.JacksonConfig - 初始化 jackson 配置
2022-04-28 14:51:31 [main] INFO  o.f.s.b.ProcessEngineAutoConfiguration - No deployment resources were found for autodeployment
2022-04-28 14:51:32 [main] INFO  o.f.s.SpringProcessEngineConfiguration - Found 1 Engine Configurators in total:
2022-04-28 14:51:32 [main] INFO  o.f.s.SpringProcessEngineConfiguration - class org.flowable.eventregistry.spring.configurator.SpringEventRegistryConfigurator (priority:100000)
2022-04-28 14:51:32 [main] INFO  o.f.s.SpringProcessEngineConfiguration - Executing beforeInit() of class org.flowable.eventregistry.spring.configurator.SpringEventRegistryConfigurator (priority:100000)
2022-04-28 14:51:32 [main] INFO  o.f.s.SpringProcessEngineConfiguration - Executing configure() of class org.flowable.eventregistry.spring.configurator.SpringEventRegistryConfigurator (priority:100000)
2022-04-28 14:51:33 [main] INFO  liquibase.lockservice - Successfully acquired change log lock
2022-04-28 14:51:33 [main] INFO  liquibase.changelog - Reading from oloas_fzs.FLW_EV_DATABASECHANGELOG
2022-04-28 14:51:33 [main] INFO  liquibase.lockservice - Successfully released change log lock
2022-04-28 14:51:33 [main] INFO  o.f.e.impl.EventRegistryEngineImpl - EventRegistryEngine default created
2022-04-28 14:51:33 [main] INFO  o.f.engine.impl.ProcessEngineImpl - ProcessEngine default created
2022-04-28 14:51:33 [main] INFO  o.f.e.impl.cmd.ValidateV5EntitiesCmd - Total of v5 deployments found: 0
2022-04-28 14:51:34 [main] INFO  io.undertow - starting server: Undertow - 2.2.16.Final
2022-04-28 14:51:34 [main] INFO  org.xnio - XNIO version 3.8.6.Final
2022-04-28 14:51:34 [main] INFO  org.xnio.nio - XNIO NIO Implementation Version 3.8.6.Final
2022-04-28 14:51:35 [main] INFO  org.jboss.threads - JBoss Threads version 3.1.0.Final
2022-04-28 14:51:35 [main] INFO  com.fzshuai.OloasApplication - Started OloasApplication in 9.645 seconds (JVM running for 10.459)
2022-04-28 14:51:35 [main] INFO  c.f.s.s.impl.SysOssConfigServiceImpl - 发布刷新OSS配置 => minio
2022-04-28 14:51:35 [main] INFO  c.f.s.s.impl.SysOssConfigServiceImpl - 发布刷新OSS配置 => qiniu
2022-04-28 14:51:35 [main] INFO  c.f.s.s.impl.SysOssConfigServiceImpl - 发布刷新OSS配置 => aliyun
2022-04-28 14:51:35 [main] INFO  c.f.s.s.impl.SysOssConfigServiceImpl - 发布刷新OSS配置 => qcloud
2022-04-28 14:51:35 [main] INFO  com.fzshuai.oss.factory.OssFactory - 初始化OSS工厂
2022-04-28 14:51:35 [main] INFO  c.f.s.runner.SystemApplicationRunner - 初始化OSS配置成功
2022-04-28 14:51:35 [main] INFO  c.f.s.runner.SystemApplicationRunner - 加载参数缓存数据成功
2022-04-28 14:51:35 [main] INFO  c.f.s.runner.SystemApplicationRunner - 加载字典缓存数据成功
2022-04-28 14:51:36 [RMI TCP Connection(3)-172.36.137.210] INFO  io.undertow.servlet - Initializing Spring DispatcherServlet 'dispatcherServlet'
